Status,Cleaned_Name,WIP_CAS,PubChem_CID,PubChem_Title,PubChem_CAS_All,PubChem_Synonyms_Top10,Audit_Notes,Original_Name,Supplier_CAS_Map,Product_URL,SMILES,Molecular_Weight,Heavy_Atom_Count,LogP,Num_Aromatic_Rings,Num_Aliphatic_Rings,Num_Aromatic_Heterocycles,Num_Aliphatic_Heterocycles,Num_Benzene_Rings,Num_Bicyclic,Num_Aliphatic_Alcohols,Num_Phenols,Num_Aldehydes,Num_Ketones,Num_Esters,Num_Lactones,Num_Ethers,Num_Epoxides,Num_Furans,Num_Thiazoles,Num_Pyridines,Num_Thiophenes,Num_Primary_Amines,Num_Secondary_Amines,Num_Tertiary_Amines
WIP_VERIFIED,Triethyl Citrate,77-93-0,6506,Triethyl Citrate,77-93-0,"TRIETHYL CITRATE|77-93-0|Ethyl citrate|Citroflex 2|Eudraflex|Hydragen CAT|Citric acid, triethyl ester|1,2,3-Propanetricarboxylic acid, 2-hydroxy-, triethyl ester|Triaethylcitrat|FEMA No. 3083",,Triethyl Citrate (TEC) from PerfumersWorld,{'PerfumersWorld': '77-93-0'},https://www.perfumersworld.com/view.php?pro_id=0ZC00449,CCOC(=O)CC(CC(=O)OCC)(C(=O)OCC)O,276.12,19,0.19,0,0,0,0,0,0,1,0,0,0,3,0,3,0,0,0,0,0,0,0,0
WIP_VERIFIED,3-Methyl-3-Methoxy Butanol,56539-66-3,62118,Methoxymethylbutanol,56539-66-3,"3-Methoxy-3-methylbutan-1-ol|56539-66-3|3-Methoxy-3-methyl-1-butanol|3-Methyl-3-methoxybutanol|3-Methoxy-3-methylbutanol|METHOXYMETHYLBUTANOL|1-Butanol, 3-methoxy-3-methyl-|Solfit S 110|3-methyl-3-methoxy-1-butanol|3-Methxoy-3-methylbutan-1-ol",,3-Methyl-3-Methoxy Butanol (MMB) from PerfumersWorld,{'PerfumersWorld': '56539-66-3'},https://www.perfumersworld.com/view.php?pro_id=0ZH20962,CC(C)(CCO)OC,118.1,8,0.79,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
WIP_VERIFIED,Benzyl Alcohol,100-51-6,244,Benzyl Alcohol,100-51-6|957205-23-1,benzyl alcohol|phenylmethanol|benzenemethanol|100-51-6|phenylcarbinol|Benzoyl alcohol|Benzenecarbinol|Hydroxytoluene|alpha-Toluenol|Phenylmethyl alcohol,,Benzyl Alcohol (BA) from PerfumersWorld,{'PerfumersWorld': '100-51-6'},https://www.perfumersworld.com/view.php?pro_id=0ZN00053,C1=CC=C(C=C1)CO,108.06,8,1.18,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WIP_VERIFIED,Benzyl Benzoate,120-51-4,2345,Benzyl Benzoate,120-51-4,"BENZYL BENZOATE|120-51-4|Ascabiol|Benzoic acid, phenylmethyl ester|Benylate|Novoscabin|Scobenol|Benzoic acid, benzyl ester|Ascabin|Scabiozon",,Benzyl Benzoate (BB) from PerfumersWorld,{'PerfumersWorld': '120-51-4'},https://www.perfumersworld.com/view.php?pro_id=0ZN00054,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2,212.08,16,3.04,2,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
WIP_VERIFIED,Butylated Hydroxytoluene (BHT) antioxidant,128-37-0,31404,"2,6-Di-tert-butyl-4-methylphenol",128-37-0|950-56-1,"2,6-Di-tert-butyl-4-methylphenol|128-37-0|2,6-Di-tert-butyl-p-cresol|Butylhydroxytoluene|2,6-Di-t-butyl-4-methylphenol|Ionol|Stavox|DBPC|Impruvol|Dalpac",,Butylated Hydroxytoluene (BHT) antioxidant from PerfumersWorld,{'PerfumersWorld': '128-37-0'},https://www.perfumersworld.com/view.php?pro_id=0ZP03359,CC1=CC(=C(C(=C1)C(C)(C)C)O)C(C)(C)C,220.18,16,4.3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DATA_GAP,Solubilizer,9005-64-5,,,,,,Solubilizer (Polysorbate 20) from PerfumersWorld,{'PerfumersWorld': ''},https://www.perfumersworld.com/view.php?pro_id=0ZS05357,,,,,,,,,,,,,,,,,,,,,,,,,
DATA_GAP,Solubilizer PWS,Mixture,,,,,,Solubilizer PWS from PerfumersWorld,{'PerfumersWorld': ''},https://www.perfumersworld.com/view.php?pro_id=0ZS07626,,,,,,,,,,,,,,,,,,,,,,,,,
DATA_GAP,Solubilizer Extra Clear,Mixture,,,,,,Solubilizer Extra Clear from PerfumersWorld,{'PerfumersWorld': ''},https://www.perfumersworld.com/view.php?pro_id=0ZS07781,,,,,,,,,,,,,,,,,,,,,,,,,
DATA_GAP,Rosemary Antioxidant - Extract,84604-14-8,,,,,,Rosemary Antioxidant - Extract from PerfumersWorld,{'PerfumersWorld': '84604-14-8'},https://www.perfumersworld.com/view.php?pro_id=0ZV01349,,,,,,,,,,,,,,,,,,,,,,,,,
NATURAL_MIXTURE,Safflower Oil - Fixed Oil,8001-23-8,,,,,,Safflower Oil - Fixed Oil from PerfumersWorld,{'PerfumersWorld': '8001-23-8'},https://www.perfumersworld.com/view.php?pro_id=0ZV01445,,,,,,,,,,,,,,,,,,,,,,,,,
NATURAL_MIXTURE,Sunflower Oil - Fixed Oil,8001-21-6,,,,,,Sunflower Oil - Fixed Oil from PerfumersWorld,{'PerfumersWorld': '8001-21-6'},https://www.perfumersworld.com/view.php?pro_id=0ZV01452,,,,,,,,,,,,,,,,,,,,,,,,,
NATURAL_MIXTURE,Virgin Coconut Oil - Fixed Oil,8001-31-8,,,,,,Virgin Coconut Oil - Fixed Oil from PerfumersWorld,{'PerfumersWorld': '8001-31-8'},https://www.perfumersworld.com/view.php?pro_id=0ZV01460,,,,,,,,,,,,,,,,,,,,,,,,,
NATURAL_MIXTURE,Coconut Oil Fractionated (Coconut MCT) Fixed Oil,73398-61-5,,,,,,Coconut Oil Fractionated (Coconut MCT) Fixed Oil from PerfumersWorld,{'PerfumersWorld': '8001-31-8'},https://www.perfumersworld.com/view.php?pro_id=0ZV22213,,,,,,,,,,,,,,,,,,,,,,,,,
WIP_VERIFIED,Dipropylene Glycol,25265-71-8,134692469,Dipropylene Glycol,25265-71-8|110-98-5,"Dipropylenglykol|4-Oxa-2,6-heptandiol|E107L85C40|EPA Pesticide Chemical Code 068604|RefChem:57330|Abelia seaweed refining mask|Abelia green tea energy mask|Abelia cucumber soothing mask|Abelia lemon brightening mask|Abelia collagen amplifying mask",,Dipropylene Glycol (DPG) from PerfumersWorld,{'PerfumersWorld': '25265-71-8'},https://www.perfumersworld.com/view.php?pro_id=0ZW00165,CC(CO)OC(C)CO.CC(COCC(C)O)O,268.19,18,-0.47,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0
WIP_VERIFIED,Diethyl Phthalate,84-66-2,6781,Diethyl Phthalate,84-66-2,"DIETHYL PHTHALATE|84-66-2|Ethyl phthalate|phthalic acid diethyl ester|Anozol|Neantine|Phthalol|Solvanol|diethyl benzene-1,2-dicarboxylate|Palatinol A",,Diethyl Phthalate (DEP) from PerfumersWorld,{'PerfumersWorld': '84-66-2'},https://www.perfumersworld.com/view.php?pro_id=0ZX00143,CCOC(=O)C1=CC=CC=C1C(=O)OCC,222.09,16,2.04,1,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
WIP_VERIFIED,Isopropyl Palmitate,142-91-6,8907,Isopropyl Palmitate,142-91-6,"ISOPROPYL PALMITATE|142-91-6|Isopropyl hexadecanoate|Hexadecanoic acid, 1-methylethyl ester|Isopalm|Emerest 2316|Wickenol 111|Deltyl|Isopal|Propal",,Isopropyl Palmitate (IPP) from PerfumersWorld,{'PerfumersWorld': '142-91-6'},https://www.perfumersworld.com/view.php?pro_id=0ZZ00240,CCCCCCCCCCCCCCCC(=O)OC(C)C,298.29,21,6.42,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
NATURAL_MIXTURE,White Mineral Oil - Fixed Oil,8042-47-5,,,,,,White Mineral Oil - Fixed Oil from PerfumersWorld,{'PerfumersWorld': '110-27-0'},https://www.perfumersworld.com/view.php?pro_id=0ZZ07723,,,,,,,,,,,,,,,,,,,,,,,,,
WIP_VERIFIED,Myristic Acid,544-63-8,11005,Myristic Acid,544-63-8|32112-52-0|62217-70-3,Tetradecanoic acid|MYRISTIC ACID|544-63-8|n-Tetradecanoic acid|n-Tetradecan-1-oic acid|Crodacid|1-Tridecanecarboxylic acid|n-Tetradecoic acid|Hydrofol acid 1495|Univol U 316S,,Myristic Acid from PerfumersWorld,{'PerfumersWorld': '544-63-8'},https://www.perfumersworld.com/view.php?pro_id=1AA05031,CCCCCCCCCCCCCC(=O)O,228.21,16,4.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WIP_VERIFIED,Lauric Acid,143-07-7,3893,Lauric Acid,8045-27-0|203714-07-2|7632-48-6|8000-62-2|143-07-7,lauric acid|DODECANOIC ACID|143-07-7|n-Dodecanoic acid|Dodecylic acid|Laurostearic acid|Vulvic acid|Dodecoic acid|Duodecylic acid|1-Undecanecarboxylic acid,,Lauric Acid from PerfumersWorld,{'PerfumersWorld': '143-07-7'},https://www.perfumersworld.com/view.php?pro_id=1AA06214,CCCCCCCCCCCC(=O)O,200.18,14,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WIP_VERIFIED,Menthol Crystals,2216-51-5,16666,(-)-Menthol,89-78-1|2216-51-5|1490-04-6|98167-53-4,"l-Menthol|(-)-menthol|2216-51-5|Levomenthol|l-(-)-Menthol|Levomentholum|U.S.P. Menthol|(-)-Menthyl alcohol|(1R)-(-)-Menthol|(-)-(1R,3R,4S)-Menthol",,Menthol Crystals from PerfumersWorld,{'PerfumersWorld': '2216-51-5'},https://www.perfumersworld.com/view.php?pro_id=1BB00290,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,156.15,11,2.44,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WIP_VERIFIED,Camphor Powder,76-22-2,2537,Camphor,464-48-2|464-49-3|21368-68-3|76-22-2,"camphor|76-22-2|DL-Camphor|2-Camphanone|2-Bornanone|1,7,7-Trimethylbicyclo[2.2.1]heptan-2-one|Bornan-2-one|21368-68-3|Alphanon|Kampfer",,Camphor Powder from PerfumersWorld,{'PerfumersWorld': '464-49-3'},https://www.perfumersworld.com/view.php?pro_id=1BH00080,CC1(C2CCC1(C(=O)C2)C)C,152.12,11,2.4,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
WIP_VERIFIED,Nerolin Bromelia,93-18-5,7129,2-Ethoxynaphthalene,93-18-5,"2-ETHOXYNAPHTHALENE|93-18-5|Neroline|Naphthalene, 2-ethoxy-|Nerolin II|Ethyl 2-naphthyl ether|Nerolin new|beta-Naphthyl ethyl ether|Bromelia (compound)|2-Naphthol ethyl ether",,Nerolin Bromelia from PerfumersWorld,{'PerfumersWorld': '93-18-5'},https://www.perfumersworld.com/view.php?pro_id=1CN00320,CCOC1=CC2=CC=CC=C2C=C1,172.09,13,3.24,2,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
WIP_VERIFIED,Nerolin Yara yara,93-04-9,7119,2-Methoxynaphthalene,93-04-9,"2-METHOXYNAPHTHALENE|93-04-9|Naphthalene, 2-methoxy-|Nerolin|Methyl 2-naphthyl ether|2-Naphthol methyl ether|beta-Naphthyl methyl ether|beta-Methoxynaphthalene|Nerolin (old)|beta-Naphthol methyl ether",,Nerolin Yara yara from PerfumersWorld,{'PerfumersWorld': '93-04-9'},https://www.perfumersworld.com/view.php?pro_id=1CN00321,COC1=CC2=CC=CC=C2C=C1,158.07,12,2.85,2,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
WIP_DISCREPANCY,Buccoxime,95962-14-4,166450,"Bicyclo[3.2.1]octan-8-one, 1,5-dimethyl-, oxime",75147-23-8,"1,5-Dimethylbicyclo[3.2.1]octan-8-one oxime|75147-23-8|EINECS 278-079-8|1,5-Dimethylbicyclo(3.2.1)octan-8-one oxime|Bicyclo(3.2.1)octan-8-one, 1,5-dimethyl-, oxime|DTXSID2052495|Bicyclo[3.2.1]octan-8-one, 1,5-dimethyl-, oxime|RefChem:568239|DTXCID9031068|Bicyclo3.2.1octan-8-one, 1,5-dimethyl-, oxime",WIP CAS 95962-14-4 not in PubChem ['75147-23-8'],Buccoxime from PerfumersWorld,{'PerfumersWorld': '75147-23-8'},https://www.perfumersworld.com/view.php?pro_id=1FB00071,CC12CCCC(C1=NO)(CC2)C,167.13,12,2.81,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WIP_VERIFIED,Oranger Crystals,93-08-3,7122,2-Acetylnaphthalene,93-08-3|1333-52-4,"2-Acetylnaphthalene|2-Acetonaphthone|93-08-3|2'-Acetonaphthone|1-(naphthalen-2-yl)ethanone|Ethanone, 1-(2-naphthalenyl)-|Methyl 2-naphthyl ketone|1-(2-Naphthyl)ethanone|2-Naphthyl methyl ketone|Acetonaphthone",,Oranger Crystals from PerfumersWorld,{'PerfumersWorld': '93-08-3'},https://www.perfumersworld.com/view.php?pro_id=1NC00340,CC(=O)C1=CC2=CC=CC=C2C=C1,170.07,13,3.04,2,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
WIP_VERIFIED,para-Cresyl Phenyl Acetate,101-94-0,60997,p-CRESYL PHENYLACETATE,101-94-0,"p-Tolyl phenylacetate|101-94-0|p-Cresyl phenylacetate|BENZENEACETIC ACID, 4-METHYLPHENYL ESTER|Phenylacetic acid, p-tolyl ester|Acetic acid, phenyl-, p-tolyl ester|4-methylphenyl 2-phenylacetate|4-Methylphenyl benzeneacetate|FEMA No. 3077|Cresyl phenylacetate, p-",,para-Cresyl Phenyl Acetate from PerfumersWorld,{'PerfumersWorld': '101-94-0'},https://www.perfumersworld.com/view.php?pro_id=1PF01952,CC1=CC=C(C=C1)OC(=O)CC2=CC=CC=C2,226.1,17,3.14,2,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
WIP_DISCREPANCY,Phenyl Ethyl Salicylate,87-22-9,15066011,Phenyl ethyl salicylate,,phenyl ethyl salicylate,WIP CAS 87-22-9 not in PubChem []; Supplier PerfumersWorld CAS 87-22-9 error,Phenyl Ethyl Salicylate from PerfumersWorld,{'PerfumersWorld': '87-22-9'},https://www.perfumersworld.com/view.php?pro_id=1RO05275,CCOC(=O)C1=CC=CC(=C1O)C2=CC=CC=C2,242.09,18,3.24,2,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
WIP_VERIFIED,Rosone Rose Crystals,90-17-5,7007,Rosacetol,90-17-5,"2,2,2-Trichloro-1-phenylethyl acetate|90-17-5|Rosacetol|Rose crystals|alpha-(Trichloromethyl)benzyl acetate|Rosephenone|Trichloromethylphenylcarbinyl acetate|Trichlor phenyl methyl carbinyl acetate|NSC 165582|EINECS 201-972-0",,Rosone Rose Crystals from PerfumersWorld,{'PerfumersWorld': '90-17-5'},https://www.perfumersworld.com/view.php?pro_id=1RP05672,CC(=O)OC(C1=CC=CC=C1)C(Cl)(Cl)Cl,265.97,15,3.66,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
WIP_VERIFIED,Acetyl Isoeugenol,93-29-8,876160,Isoeugenyl acetate,5912-87-8|93-29-8,Acetylisoeugenol|Isoeugenyl acetate|Isoeugenol acetate|5912-87-8|Acetisoeugenol|Acetyl isoeugenol|(E)-isoeugenyl acetate|2-methoxy-4-(prop-1-en-1-yl)phenyl acetate|2-Methoxy-4-propenylphenyl acetate|trans-Isoeugenol acetate,,Acetyl Isoeugenol from PerfumersWorld,{'PerfumersWorld': '93-29-8'},https://www.perfumersworld.com/view.php?pro_id=1SP00011,C/C=C/C1=CC(=C(C=C1)OC(=O)C)OC,206.09,15,2.65,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
WIP_VERIFIED,Ambrox Super,6790-58-5,10857465,(-)-Ambroxide,100679-85-4|6790-58-5,"(-)-Ambroxide|6790-58-5|Ambroxide|Ambroxan|(-)-ambrox|Ambroxide, (-)-|K60YJF1E9A|(3aR,5aS,9aS,9bR)-3a,6,6,9a-tetramethyldodecahydronaphtho[2,1-b]furan|AMBERMOX|AMBROFIX",,Ambrox Super from PerfumersWorld,{'PerfumersWorld': '6790-58-5'},https://www.perfumersworld.com/view.php?pro_id=1UW00035,C[C@]12CCCC([C@@H]1CC[C@@]3([C@@H]2CCO3)C)(C)C,236.21,17,4.41,0,3,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
WIP_VERIFIED,Ambrofix,6790-58-5,10857465,(-)-Ambroxide,100679-85-4|6790-58-5,"(-)-Ambroxide|6790-58-5|Ambroxide|Ambroxan|(-)-ambrox|Ambroxide, (-)-|K60YJF1E9A|(3aR,5aS,9aS,9bR)-3a,6,6,9a-tetramethyldodecahydronaphtho[2,1-b]furan|AMBERMOX|AMBROFIX",,Ambrofix from PerfumersWorld,{'PerfumersWorld': '6790-58-5'},https://www.perfumersworld.com/view.php?pro_id=1UW16861,C[C@]12CCCC([C@@H]1CC[C@@]3([C@@H]2CCO3)C)(C)C,236.21,17,4.41,0,3,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
WIP_VERIFIED,6-Methyl Coumarin,92-48-8,7092,6-Methylcoumarin,92-48-8,"6-Methylcoumarin|92-48-8|6-Methyl-2H-chromen-2-one|Toncarine|6-Methyl coumarin|6-Methylbenzopyrone|Coumarin, 6-methyl-|6-Methylcoumarinic anhydride|METHYL COUMARIN|Cocodescol",,6-Methyl Coumarin from PerfumersWorld,{'PerfumersWorld': ''},https://www.perfumersworld.com/view.php?pro_id=1VD00002,CC1=CC2=C(C=C1)OC(=O)C=C2,160.05,12,2.1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WIP_VERIFIED,Maple Lactone,80-71-7,6660,2-Hydroxy-3-methyl-2-cyclopenten-1-one,80-71-7,"80-71-7|Cyclotene|Corylone|2-HYDROXY-3-METHYL-2-CYCLOPENTEN-1-ONE|2-hydroxy-3-methylcyclopent-2-en-1-one|Cycloten|2-Cyclopenten-1-one, 2-hydroxy-3-methyl-|Methylcyclopentenolone|Cyclotene (ordorant)|2-Hydroxy-1-methylcyclopenten-3-one",,Maple Lactone from PerfumersWorld,{'PerfumersWorld': '80-71-7'},https://www.perfumersworld.com/view.php?pro_id=1VE00286,CC1=C(C(=O)CC1)O,112.05,8,1.18,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DATA_GAP,Cocoa CO2 Extract,84649-99-0,,,,,,Cocoa CO2 Extract from PerfumersWorld,{'PerfumersWorld': '84649-99-0'},https://www.perfumersworld.com/view.php?pro_id=1VT23924,,,,,,,,,,,,,,,,,,,,,,,,,
WIP_DISCREPANCY,Cedrenyl Acetate,77-54-3,102120,Cedrenyl acetate,1405-92-1,"Cedrenyl acetate|Cedrenol, acetate|EINECS 215-789-9|1H-3a,7-Methanoazulene-6-methanol, 2,3,4,7,8,8a-hexahydro-3,8,8-trimethyl-, 6-acetate, (3R,3aS,7R,8aS)-|RefChem:574956|Cedrenol, acetate (8CI)|1405-92-1|[(1S,2R,5S,7R)-2,6,6-trimethyl-8-tricyclo[5.3.1.01,5]undec-8-enyl]methyl acetate|cedr-8-en-15-yl acetate|SCHEMBL2574341",WIP CAS 77-54-3 not in PubChem ['1405-92-1'],Cedrenyl Acetate from PerfumersWorld,{'PerfumersWorld': '1405-92-1'},https://www.perfumersworld.com/view.php?pro_id=1WW00096,C[C@@H]1CC[C@@H]2[C@]13CC=C([C@H](C3)C2(C)C)COC(=O)C,262.19,19,3.96,0,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
WIP_VERIFIED,Citric Acid,77-92-9,311,Citric Acid,77-92-9|60267-61-0,"citric acid|77-92-9|2-hydroxypropane-1,2,3-tricarboxylic acid|Citric acid, anhydrous|Aciletten|Anhydrous citric acid|Citro|Citretten|Citric acid anhydrous|Chemfill",,Citric Acid from PerfumersWorld,{'PerfumersWorld': '77-92-9'},https://www.perfumersworld.com/view.php?pro_id=1ZX03525,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,192.03,13,-1.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DATA_GAP,Elemi Gum,9000-75-3,,,,,,Elemi Gum from PerfumersWorld,{'PerfumersWorld': '8023-89-0'},https://www.perfumersworld.com/view.php?pro_id=2CQ00168,,,,,,,,,,,,,,,,,,,,,,,,,
WIP_VERIFIED,Aurantiol - Methyl Anthranilate Schiffs,89-43-0,98118,Aurantiol,663958-46-1|89-43-0,"Aurantiol|89-43-0|Aurantium|Aurantion|Hydroxycitronellal methyl anthranilate|NSC-78483|UNII-495739WRQE|Methyl N-3,7-dimethyl-7-hydroxyoctylideneanthranilate|495739WRQE|NSC 78483",,Aurantiol - Methyl Anthranilate Schiffs Base from PerfumersWorld,{'PerfumersWorld': '89-43-0'},https://www.perfumersworld.com/view.php?pro_id=2NC00409,CC(CCCC(C)(C)O)CC=NC1=CC=CC=C1C(=O)OC,305.2,22,4.14,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
DATA_GAP,Opoponax Resinoid,9000-78-6,,,,,,Opoponax Resinoid from PerfumersWorld,{'PerfumersWorld': '9000-78-6'},https://www.perfumersworld.com/view.php?pro_id=2QC00337,,,,,,,,,,,,,,,,,,,,,,,,,
DATA_GAP,Olibanum Resinoid Absolute - Solid,8016-36-2,,,,,,Olibanum Resinoid Absolute - Solid from PerfumersWorld,{'PerfumersWorld': '8016-36-2'},https://www.perfumersworld.com/view.php?pro_id=2QK00334,,,,,,,,,,,,,,,,,,,,,,,,,
SUPPLIER_MISMATCH,Olibanum Resinoid,8050-07-5,4197136,"6-Amino-4-(hydroxymethyl)cyclohex-4-ene-1,2,3-triol",8050-07-5,"6-amino-4-(hydroxymethyl)cyclohex-4-ene-1,2,3-triol|8050-07-5|SCHEMBL352747|XPHOBMULWMGEBA-UHFFFAOYSA-N|SB47811|DB-017909",Supplier PerfumersWorld CAS 8016-36-2 error,Olibanum Resinoid (Viscous) from PerfumersWorld,{'PerfumersWorld': '8016-36-2'},https://www.perfumersworld.com/view.php?pro_id=2QK21856,C1=C(C(C(C(C1N)O)O)O)CO,175.08,12,-2.67,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DATA_GAP,Styrax Resinoid,9000-74-2,,,,,,Styrax Resinoid from PerfumersWorld,{'PerfumersWorld': '8096-19-3'},https://www.perfumersworld.com/view.php?pro_id=2QS00421,,,,,,,,,,,,,,,,,,,,,,,,,
DATA_GAP,Benzoin Siam Resinoid,9000-72-0,,,,,,Benzoin Siam Resinoid from PerfumersWorld,{'PerfumersWorld': '9000-72-0'},https://www.perfumersworld.com/view.php?pro_id=2QV00050,,,,,,,,,,,,,,,,,,,,,,,,,
DATA_GAP,Peru Balsam Resinoid,8007-00-9,,,,,,Peru Balsam Resinoid from PerfumersWorld,{'PerfumersWorld': '8007-00-9'},https://www.perfumersworld.com/view.php?pro_id=2QV00363,,,,,,,,,,,,,,,,,,,,,,,,,
DATA_GAP,Tolu Balsam Resinoid,9000-64-0,,,,,,Tolu Balsam Resinoid from PerfumersWorld,{'PerfumersWorld': '8016-26-0'},https://www.perfumersworld.com/view.php?pro_id=2QV00443,,,,,,,,,,,,,,,,,,,,,,,,,
DATA_GAP,Benzoin Sumatra Resinoid,9000-73-1,,,,,,Benzoin Sumatra Resinoid from PerfumersWorld,{'PerfumersWorld': '9000-05-9'},https://www.perfumersworld.com/view.php?pro_id=2QV08253,,,,,,,,,,,,,,,,,,,,,,,,,
DATA_GAP,Benjoin Laos Matured,9000-05-9,,,,,,Benjoin Laos Matured from PerfumersWorld,{'PerfumersWorld': '9000-72-0'},https://www.perfumersworld.com/view.php?pro_id=2QV23712,,,,,,,,,,,,,,,,,,,,,,,,,
DATA_GAP,Tonkarome,Mixture,,,,,,Tonkarome from PerfumersWorld,{'PerfumersWorld': ''},https://www.perfumersworld.com/view.php?pro_id=2QV23715,,,,,,,,,,,,,,,,,,,,,,,,,
DATA_GAP,Benzyl Cinnamate,103-41-3,,,,,,Benzyl Cinnamate from PerfumersWorld,{'PerfumersWorld': '103-41-3'},https://www.perfumersworld.com/view.php?pro_id=2SQ00056,,,,,,,,,,,,,,,,,,,,,,,,,
DATA_GAP,Cinnamyl Alcohol,104-54-1,,,,,,Cinnamyl Alcohol from PerfumersWorld,{'PerfumersWorld': '104-54-1'},https://www.perfumersworld.com/view.php?pro_id=2SV00105,,,,,,,,,,,,,,,,,,,,,,,,,
DATA_GAP,Labdanum Resinoid,89997-74-0,,,,,,Labdanum Resinoid from PerfumersWorld,{'PerfumersWorld': '8016-26-0'},https://www.perfumersworld.com/view.php?pro_id=2UQ00264,,,,,,,,,,,,,,,,,,,,,,,,,
DATA_GAP,Dihydro Coumarin,119-84-6,,,,,,Dihydro Coumarin from PerfumersWorld,{'PerfumersWorld': '119-84-6'},https://www.perfumersworld.com/view.php?pro_id=2VD00148,,,,,,,,,,,,,,,,,,,,,,,,,
DATA_GAP,Musk Concentrate,Mixture,,,,,,Musk Concentrate from PerfumersWorld,{'PerfumersWorld': '1222-05-5'},https://www.perfumersworld.com/view.php?pro_id=2XA09558,,,,,,,,,,,,,,,,,,,,,,,,,
DATA_GAP,Exaltolide Pentadecanolide,106-02-5,,,,,,Exaltolide Pentadecanolide from PerfumersWorld,{'PerfumersWorld': '106-02-5'},https://www.perfumersworld.com/view.php?pro_id=2XX00186,,,,,,,,,,,,,,,,,,,,,,,,,
DATA_GAP,Macrolide,105-95-3,,,,,,Macrolide from PerfumersWorld,{'PerfumersWorld': '106-02-5'},https://www.perfumersworld.com/view.php?pro_id=2XX14556,,,,,,,,,,,,,,,,,,,,,,,,,
DATA_GAP,Oakmoss Resinoid - IFRA Low Atranol,90028-68-5,,,,,,Oakmoss Resinoid - IFRA Low Atranol from PerfumersWorld,{'PerfumersWorld': '9000-50-4'},https://www.perfumersworld.com/view.php?pro_id=2YQ00329,,,,,,,,,,,,,,,,,,,,,,,,,
DATA_GAP,Decanol,112-30-1,,,,,,Decanol (Alcohol C-10) from PerfumersWorld,{'PerfumersWorld': '112-30-1'},https://www.perfumersworld.com/view.php?pro_id=3AC00014,,,,,,,,,,,,,,,,,,,,,,,,,
DATA_GAP,Dodecyl Nitrile,2437-25-4,,,,,,Dodecyl Nitrile from PerfumersWorld,{'PerfumersWorld': '2437-25-4'},https://www.perfumersworld.com/view.php?pro_id=3AC03955,,,,,,,,,,,,,,,,,,,,,,,,,
DATA_GAP,Alcohol C-9,143-08-8,,,,,,Alcohol C-9 from PerfumersWorld,{'PerfumersWorld': '143-08-8'},https://www.perfumersworld.com/view.php?pro_id=3AD00017,,,,,,,,,,,,,,,,,,,,,,,,,
DATA_GAP,Alcohol C-8 Octanol,111-87-5,,,,,,Alcohol C-8 Octanol from PerfumersWorld,{'PerfumersWorld': '111-87-5'},https://www.perfumersworld.com/view.php?pro_id=3AD13388,,,,,,,,,,,,,,,,,,,,,,,,,
DATA_GAP,Alcohol C-7 Heptanol,111-70-6,,,,,,Alcohol C-7 Heptanol from PerfumersWorld,{'PerfumersWorld': '111-70-6'},https://www.perfumersworld.com/view.php?pro_id=3AE13387,,,,,,,,,,,,,,,,,,,,,,,,,
